id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
9101,258,2057,5,42640,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9102,202,2058,6,81497,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9103,204,2058,3,21739,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9104,204,2058,1,21739,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9105,201,2058,3,77409,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9106,205,2058,10,98947,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9107,206,2058,1,78612,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9108,2302,2059,5,3590,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9109,2302,2059,7,3590,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9110,2301,2059,6,53742,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9111,2302,2059,10,3590,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9112,2301,2059,9,53742,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9113,2302,2059,2,3590,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9114,1456,2060,6,94592,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9115,1435,2060,6,26612,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9116,1445,2060,2,45701,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9117,1460,2060,10,49965,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9118,1437,2060,6,37471,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9119,2387,2061,3,25855,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9120,2029,2062,5,82413,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9121,2037,2062,3,89480,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9122,1111,2063,9,8303,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9123,1110,2063,7,45128,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9124,1724,2064,9,23806,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9125,1729,2064,1,58542,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9126,1730,2064,2,12643,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9127,1721,2064,4,49805,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9128,1721,2064,8,49805,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9129,1725,2064,2,15842,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9130,1729,2064,8,58542,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9131,1723,2064,9,36896,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9132,2342,2065,7,31791,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9133,2327,2065,6,54136,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9134,2174,2066,9,78808,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9135,2174,2066,9,78808,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9136,2174,2066,6,78808,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9137,921,2067,7,41393,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9138,904,2067,2,80662,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9139,899,2067,4,12957,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9140,995,2068,8,88808,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9141,1002,2068,5,87504,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9142,1010,2068,2,60942,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9143,2253,2069,6,76565,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9144,2266,2069,8,10491,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9145,2248,2069,9,4621,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9146,2252,2069,9,46877,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9147,2250,2069,1,66162,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9148,2273,2069,5,78488,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9149,2265,2069,10,33935,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9150,276,2070,10,2052,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9151,269,2070,2,70536,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9152,260,2070,3,25103,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9153,264,2070,6,23208,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9154,277,2070,2,37996,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9155,279,2070,4,36166,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9156,277,2070,4,37996,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9157,272,2070,7,47882,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9158,1023,2071,9,36004,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9159,1023,2071,10,36004,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9160,1035,2071,5,79457,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9161,1024,2071,4,25526,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9162,627,2072,2,68379,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9163,637,2072,5,24755,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9164,634,2072,7,62699,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9165,630,2072,8,46111,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9166,630,2072,8,46111,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9167,625,2072,4,74784,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9168,979,2073,7,74925,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9169,978,2073,1,45253,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9170,971,2073,3,74263,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9171,974,2073,9,67760,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9172,974,2073,9,67760,2012-03-27 14:55:48 UTC,2012-03-27 14:55:48 UTC
9173,985,2073,8,7469,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9174,980,2073,2,24817,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9175,986,2073,9,54689,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9176,59,2074,8,45080,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9177,59,2074,2,45080,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9178,66,2074,2,40482,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9179,75,2074,2,29949,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9180,70,2074,2,3797,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9181,64,2074,7,16497,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9182,54,2074,7,77596,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9183,2024,2075,7,10897,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9184,2023,2075,7,43839,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9185,1989,2075,8,77396,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9186,2014,2075,3,22579,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9187,1694,2076,7,10754,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9188,1699,2076,3,12773,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9189,1697,2076,3,18953,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9190,990,2077,4,98440,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9191,1007,2077,3,69447,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9192,1014,2077,7,62582,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9193,991,2077,5,31231,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9194,1004,2077,5,30894,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9195,1034,2078,2,44870,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9196,1027,2078,3,59810,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9197,1023,2078,3,36004,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9198,1036,2078,6,98669,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9199,1017,2078,3,1365,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9200,1015,2078,6,91650,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9201,1034,2078,3,44870,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9202,1795,2079,8,65593,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9203,1803,2079,5,37887,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9204,1793,2079,5,65336,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9205,1780,2079,1,53605,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9206,1808,2079,10,65305,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9207,1802,2079,7,63232,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9208,1799,2079,8,40531,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9209,1786,2079,1,16171,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9210,690,2080,7,67534,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9211,679,2080,10,30402,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9212,686,2080,4,71790,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9213,679,2080,3,30402,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9214,689,2080,8,203,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9215,686,2080,7,71790,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9216,679,2080,10,30402,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9217,1413,2081,5,1618,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9218,1401,2081,8,76316,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9219,1413,2081,3,1618,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9220,1401,2081,4,76316,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9221,1418,2081,5,91809,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9222,1816,2082,4,1514,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9223,748,2083,4,25733,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9224,745,2083,4,42314,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9225,778,2083,10,5536,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9226,767,2083,1,68743,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9227,753,2083,6,57092,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9228,758,2083,9,32000,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9229,779,2083,10,74294,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9230,753,2083,10,57092,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9231,410,2084,2,44882,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9232,414,2084,10,38841,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9233,423,2084,4,42943,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9234,421,2084,2,87003,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9235,1106,2085,10,98733,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9236,1117,2085,4,476,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9237,1107,2085,6,50290,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9238,1117,2085,6,476,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9239,1116,2085,10,30198,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9240,1115,2085,4,25088,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9241,94,2086,5,85239,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9242,100,2086,1,58238,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9243,92,2086,9,75043,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9244,93,2086,2,96915,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9245,98,2086,2,11571,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9246,290,2087,7,40926,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9247,298,2087,5,9898,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9248,286,2087,10,33554,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9249,2,2088,2,67076,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9250,14,2088,8,39891,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9251,1531,2089,9,83162,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9252,1145,2090,10,74453,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9253,1162,2090,4,82819,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9254,1169,2090,3,93902,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9255,2398,2091,5,71222,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9256,2430,2091,6,14790,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9257,2408,2091,2,5859,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9258,2411,2091,6,59496,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9259,2406,2091,1,96918,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9260,2436,2091,5,74534,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9261,2433,2091,7,4155,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9262,2415,2091,4,40311,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9263,520,2092,6,17149,2012-03-27 14:55:49 UTC,2012-03-27 14:55:49 UTC
9264,1725,2093,8,15842,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9265,1725,2093,2,15842,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9266,1729,2093,2,58542,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9267,257,2094,2,46367,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9268,238,2094,5,53201,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9269,235,2094,8,38488,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9270,254,2094,8,85267,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9271,1886,2095,9,82879,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9272,1903,2095,1,63455,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9273,1915,2095,8,56185,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9274,1894,2095,6,47388,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9275,349,2096,6,62273,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9276,358,2096,1,1388,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9277,357,2096,5,49018,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9278,365,2096,7,21094,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9279,103,2097,4,23940,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9280,104,2097,4,1061,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9281,104,2097,8,1061,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9282,103,2097,8,23940,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9283,104,2097,3,1061,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9284,104,2097,7,1061,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9285,103,2097,8,23940,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9286,104,2097,2,1061,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9287,258,2098,9,42640,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9288,660,2099,4,4496,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9289,668,2099,4,23467,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9290,666,2099,5,96829,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9291,672,2099,7,12208,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9292,677,2099,10,52427,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9293,665,2099,7,491,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9294,671,2099,1,1733,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9295,1444,2100,9,20968,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9296,1460,2100,7,49965,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9297,1429,2100,1,71739,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9298,1973,2101,1,74966,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9299,1935,2101,5,15378,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9300,1973,2101,10,74966,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9301,1931,2101,3,13209,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9302,1947,2101,2,3094,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9303,1954,2101,6,43407,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9304,848,2102,4,50051,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9305,848,2102,3,50051,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9306,1112,2103,2,5792,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9307,1113,2103,4,35459,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9308,1114,2103,2,94517,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9309,1116,2103,8,30198,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9310,1106,2103,3,98733,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9311,1113,2103,9,35459,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9312,1114,2103,7,94517,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9313,1115,2103,5,25088,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9314,941,2104,2,41246,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9315,941,2104,9,41246,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9316,947,2104,1,13745,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9317,946,2104,9,14704,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9318,941,2104,4,41246,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9319,947,2104,7,13745,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9320,1548,2105,4,52816,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9321,1543,2105,4,85618,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9322,1522,2105,9,48010,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9323,1531,2105,2,83162,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9324,1528,2105,3,1178,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9325,1546,2105,6,4725,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9326,1884,2106,1,29808,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9327,526,2107,8,99671,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9328,539,2107,9,13635,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9329,540,2107,9,8141,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9330,875,2108,8,73214,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9331,286,2109,3,33554,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9332,304,2109,6,50726,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9333,300,2109,3,59976,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9334,48,2110,2,75985,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9335,43,2110,2,45150,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9336,22,2110,1,45736,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9337,26,2110,8,16153,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9338,1842,2111,4,72486,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9339,1820,2111,2,63947,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9340,1842,2111,5,72486,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9341,2115,2112,7,95329,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9342,2115,2112,9,95329,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9343,2125,2112,8,33772,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9344,2107,2112,10,27918,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9345,2112,2112,6,63180,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9346,2101,2112,8,51194,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9347,2099,2112,7,91749,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9348,2120,2112,6,10678,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9349,284,2113,1,14406,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9350,285,2113,2,66098,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9351,282,2113,5,29921,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9352,600,2114,8,4779,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9353,610,2114,7,57645,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9354,616,2114,4,75665,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9355,608,2114,5,51352,2012-03-27 14:55:50 UTC,2012-03-27 14:55:50 UTC
9356,583,2115,10,30410,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9357,588,2115,6,31650,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9358,585,2115,10,65382,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9359,587,2115,6,5003,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9360,588,2115,8,31650,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9361,590,2115,9,80827,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9362,588,2115,4,31650,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9363,588,2115,10,31650,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9364,699,2116,9,99013,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9365,712,2116,5,84803,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9366,714,2116,1,55296,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9367,721,2116,6,3024,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9368,709,2116,5,78535,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9369,755,2117,1,84150,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9370,765,2117,6,24029,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9371,770,2117,5,78737,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9372,741,2117,6,169,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9373,757,2117,9,83498,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9374,770,2117,10,78737,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9375,514,2118,10,35790,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9376,485,2118,5,6956,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9377,487,2118,7,70708,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9378,482,2118,8,77194,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9379,487,2118,7,70708,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9380,484,2118,6,47993,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9381,482,2118,1,77194,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9382,488,2118,7,34836,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9383,1108,2119,4,94714,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9384,1253,2120,7,94993,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9385,1277,2120,5,80650,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9386,1271,2120,1,89042,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9387,1233,2120,7,39548,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9388,1243,2120,7,64495,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9389,1235,2120,2,6377,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9390,1273,2120,6,85635,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9391,1746,2121,10,36579,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9392,1759,2121,7,91042,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9393,1761,2121,1,1967,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
9394,1732,2121,10,78727,2012-03-27 14:55:51 UTC,2012-03-27 14:55:51 UTC
